level0,level1,level2,level3,level4,level5,level6,level7,Comment/help
<i name="star"/>My Menu,My Menu 1,,,,,,,Foo
<i name="star"/>My Menu,My Menu 2,,,,,,
<i name="star"/>My Menu,My Menu 3,,,,,,
<i name="camera"/>Shooting,Drive Mode,Drive Mode,Cont. Bracket: 0.7EV 3 Image,,,,
<i name="camera"/>Shooting,Drive Mode,Drive Mode,Cont. Bracket: 0.5EV 9 Image,,,,
<i name="camera"/>Shooting,Drive Mode,Drive Mode,Cont. Bracket: 0.5EV 5 Image,,,,
<i name="camera"/>Shooting,Drive Mode,Drive Mode,Cont. Bracket: 0.5EV 3 Image,,,,
<i name="camera"/>Shooting,Drive Mode,Drive Mode,Cont. Bracket: 0.3EV 9 Image,,,,
<i name="camera"/>Shooting,Drive Mode,Drive Mode,Cont. Bracket: 0.3EV 5 Image,,,,
<i name="camera"/>Shooting,Drive Mode,Drive Mode,Cont. Bracket: 0.3EV 3 Image,,,,
<i name="camera"/>Shooting,Drive Mode,Drive Mode,Single Bracket: 3.0EV 5 Image,,,,
<i name="camera"/>Shooting,Drive Mode,Drive Mode,Single Bracket: 3.0EV 3 Image,,,,
<i name="camera"/>Shooting,Drive Mode,Drive Mode,Single Bracket: 2.0EV 5 Image,,,,
<i name="camera"/>Shooting,Drive Mode,Drive Mode,Single Bracket: 2.0EV 3 Image,,,,
<i name="camera"/>Shooting,Drive Mode,Drive Mode,Single Bracket: 1.0EV 9 Image,,,,
<i name="camera"/>Shooting,Drive Mode,Drive Mode,Single Bracket: 1.0EV 5 Image,,,,
<i name="camera"/>Shooting,Drive Mode,Drive Mode,Single Bracket: 1.0EV 3 Image,,,,
<i name="camera"/>Shooting,Drive Mode,Drive Mode,Single Bracket: 0.7EV 9 Image,,,,
<i name="camera"/>Shooting,Drive Mode,Drive Mode,Single Bracket: 0.7EV 5 Image,,,,
<i name="camera"/>Shooting,Drive Mode,Drive Mode,Single Bracket: 0.7EV 3 Image,,,,
<i name="camera"/>Shooting,Drive Mode,Drive Mode,Single Bracket: 0.5EV 9 Image,,,,
<i name="camera"/>Shooting,Drive Mode,Drive Mode,Single Bracket: 0.5EV 5 Image,,,,
<i name="camera"/>Shooting,Drive Mode,Drive Mode,Single Bracket: 0.5EV 3 Image,,,,
<i name="camera"/>Shooting,Drive Mode,Drive Mode,Single Bracket: 0.3EV 9 Image,,,,
<i name="camera"/>Shooting,Drive Mode,Drive Mode,Single Bracket: 0.3EV 5 Image,,,,
<i name="camera"/>Shooting,Drive Mode,Drive Mode,Single Bracket: 0.3EV 3 Image,,,,
<i name="camera"/>Shooting,Drive Mode,Drive Mode,White Balance Bracket: Hi,,,,
<i name="camera"/>Shooting,Drive Mode,Drive Mode,White Balance Bracket: Lo,,,,
<i name="camera"/>Shooting,Drive Mode,Drive Mode,DRO Bracket: Hi,,,,
<i name="camera"/>Shooting,Drive Mode,Drive Mode,DRO Bracket: Lo,,,,
<i name="camera"/>Shooting,Drive Mode,Bracket Settings,Selftimer during Bracket,Off,,,
<i name="camera"/>Shooting,Drive Mode,Bracket Settings,Selftimer during Bracket,2 Sec,,,
<i name="camera"/>Shooting,Drive Mode,Bracket Settings,Selftimer during Bracket,5 Sec,,,
<i name="camera"/>Shooting,Drive Mode,Bracket Settings,Selftimer during Bracket,10 Sec,,,
<i name="camera"/>Shooting,Drive Mode,Bracket Settings,Bracket order,0 -> - -> +,,,
<i name="camera"/>Shooting,Drive Mode,Bracket Settings,Bracket order,- -> 0 -> +,,,
<i name="camera"/>Shooting,Drive Mode,Interval Shoot Func.,Interval <i name="camera"/>Shooting,Off,,,
<i name="camera"/>Shooting,Drive Mode,Interval Shoot Func.,Interval <i name="camera"/>Shooting,On,,,
<i name="camera"/>Shooting,Drive Mode,Interval Shoot Func.,Shooting Start Time,0s - 99min 59s,,,
<i name="camera"/>Shooting,Drive Mode,Interval Shoot Func.,Shooting Interval,1 - 60,,,
<i name="camera"/>Shooting,Drive Mode,Interval Shoot Func.,Number of Shots,0 - 9999,,,
<i name="camera"/>Shooting,Drive Mode,Interval Shoot Func.,AE Tracking Sensitivity,High,,,
<i name="camera"/>Shooting,Drive Mode,Interval Shoot Func.,AE Tracking Sensitivity,Mid,,,
<i name="camera"/>Shooting,Drive Mode,Interval Shoot Func.,AE Tracking Sensitivity,Low,,,
<i name="camera"/>Shooting,Drive Mode,Interval Shoot Func.,Shutter Type in Interval,Mechanical Shutter,,,
<i name="camera"/>Shooting,Drive Mode,Interval Shoot Func.,Shutter Type in Interval,Electronic Shutter,,,
<i name="camera"/>Shooting,Drive Mode,Interval Shoot Func.,Shoot Interval Priority,Off,?,,
<i name="camera"/>Shooting,Shutter / Silent,Silent Mode Settings,Silent Mode,On,,,
<i name="camera"/>Shooting,Shutter / Silent,Silent Mode Settings,Silent Mode,Off,,,
